subscription_id,user_id,plan,start_date,end_date,mrr
af348633-8841-44fc-8316-a02859dae0a1,1a3854ed-166a-4a2e-9ed7-4a8e612c88d1,basic,2025-09-20,,19
4773c6fe-7d12-46eb-803f-1a922d1a0a12,fb9e24fd-f88a-4b36-b54c-c596156d7619,basic,2026-04-16,,19
184fa50a-ddfb-4c00-9c91-1dc7ac9f7292,52ece68b-6483-4cb7-83a1-f93af604c6a2,pro,2025-06-30,,49
f0ec74b6-aef8-4bef-a1e8-8710127efe8a,59d2e0ba-22e8-4474-b3e2-c91bc15adc75,basic,2026-04-05,,19
198427db-7ce6-45ec-8b3a-e7e2f3b9c424,00a86b4a-f522-45f8-b646-6110d3564731,basic,2025-09-10,,19
b3894fa1-f0fc-4580-8aa7-9bd76efa95cc,666ff270-5127-4bf8-9b5f-0c6c38ff84b5,basic,2025-08-23,,19
2599d9ae-566d-434f-beda-7e4bba9e5b0d,1c3212e5-b366-4ad3-9b9b-f51c77a9f35c,pro,2026-05-30,,49
db2a500c-6473-4d7b-bfe9-3eaf6102e5ee,0408097a-06d6-4472-bec0-994dc1718519,basic,2025-10-11,,19
d7998015-6684-48fb-a4e5-c0c2906a5d6d,c129ee7d-c1f1-41e8-8307-fa64ef214b81,basic,2026-05-25,2026-07-30,19
d3b6740b-f772-46ed-bfa9-be10a151aca8,3b19b151-90ef-496b-8580-8422e7704766,pro,2025-10-27,,49
ebc4d8c7-9ae9-4ab9-9290-74bc2794399a,1b7757f1-ef6c-4bb2-bb2f-022629018ee3,pro,2025-07-23,,49
d1a9c151-8328-424d-9772-5f920758c44c,46ff1217-6a85-4b98-bfac-0d20cd6006b5,basic,2026-02-03,,19
0700f6da-138b-4637-9aa0-a689ce50743d,a9072044-cd2e-4785-8d5b-8ffcba18deb1,pro,2025-09-12,,49
2d9c09e0-1475-4fb1-b3d5-626265ec3bc0,9deda545-ea6f-4c38-bd39-dc8bdd7e8ea7,enterprise,2025-08-04,,199
12acbfa7-dee1-416c-8fcf-d1539329f3ac,9d17a2b5-d062-4a18-8008-5f08aad4e021,basic,2026-02-05,,19
2ddd7b62-6a8d-4d81-8466-00fa0a74e7f3,233bc321-732b-4a63-884b-d570fc4719a7,basic,2025-09-20,,19
bfab9f16-4af9-4e88-9e20-b82a465d6063,2eed98ae-c970-4917-a0cb-e68a8fd5d94c,basic,2025-10-02,,19
0ef30a09-49ae-4d3f-9bec-134caad5a7ba,98146a3e-774a-4723-88eb-b4fb47693f2e,pro,2025-09-22,,49
32c9c1ee-3b13-471a-b306-9fc9787bac23,eb065d9b-6199-4d0d-916f-7becf7ceb5ab,basic,2026-01-31,,19
6944460a-e82d-4a9c-b7ee-ffd240c36841,7e71fbcf-2f9b-479c-a666-1337435b44d1,pro,2025-10-05,,49
18c0656e-1153-4564-b2f2-d349687b2ac3,65103a89-6717-42e7-89d9-583e57ad463b,basic,2026-02-24,,19
78b87d88-00a7-4384-a13a-e641402c3638,c1a1cf92-eecb-49d9-a940-820fc0f14a5c,pro,2025-10-29,,49
ddecb759-4d38-4753-b824-172dc1258538,7c24ad65-0b17-4fce-908b-e3953099df70,basic,2025-11-22,,19
131bad8a-1dce-46a8-bbea-eb64921d032c,5a1c11bf-d687-4e19-a15e-1cec59927a84,pro,2026-01-09,,49
946eb740-29d9-42b9-951c-a10d03f7d402,d46ae54e-3fa0-42c1-b28e-d5298560a86c,basic,2026-02-09,2026-05-10,19
120f30a1-8792-462d-a4c8-057fcde20978,e3824461-ce46-4561-ba4d-8f155d3776ab,basic,2025-07-29,,19
34416d19-8798-4a17-9321-16ff2bfdab69,1b5286e5-a2e9-4cc3-9123-909d4dd58be6,pro,2025-12-27,2026-06-15,49
5176647d-33c9-44ef-9cd0-3e9816d9ae33,8ce0bba6-b164-48ae-aa8a-55c9bfe432da,basic,2026-03-07,2026-05-10,19
9a3c5108-d0be-4075-b7f2-df9604255d14,3a8cb122-b06e-4928-a0a4-ff1490aea0bb,basic,2025-11-21,,19
ed402d7a-7ac9-4d54-a6ff-69e5a6af1006,ec37fc35-5fc0-4611-9a09-5ba4854fbbf8,basic,2025-11-02,,19
7dc38c74-6a8a-42e4-9fab-bf322ddf2eda,255bdcb4-39ca-4642-9e4b-4b597fc6427a,basic,2025-08-25,,19
12aec522-119e-44ba-a29d-45217ced77c9,b55ad42d-cb0d-4afe-b8da-b880b6fe50cd,basic,2025-11-03,,19
de8ba24d-0367-41cb-8c99-dd07e1ca7de7,e101701d-bd66-476b-8711-6fb827c88ff6,pro,2025-10-13,,49
3a4672c6-1e88-4f5e-9800-ea05a16e6067,cd6a6826-8446-44ee-8d7d-cef403e94db8,basic,2026-02-18,,19
e7cc4827-d341-4e8e-8579-d989ee05e3c5,98093395-202d-44cf-ab34-3bad13b78ec8,basic,2026-01-31,,19
98076b7f-3355-4611-8f69-1acdcdd2b452,87605864-3669-4a25-bb89-67d173005403,basic,2025-07-26,,19
064ba857-a389-4930-aab6-f1477cd362c2,4b5071de-dbe7-4847-aba3-eb4de8c80ec3,basic,2026-04-20,,19
40e9cb78-42fe-4070-8f31-11a3515e6a3a,67bbfb2a-a8db-42f9-b124-69b5279dcb62,pro,2026-03-29,,49
84e98c3c-6ff8-47f1-a8d7-aed6965056cd,5087814f-0c81-4ee0-a3c0-bfa9e34fae3f,pro,2025-11-18,,49
aa7eb0bf-2535-4c5e-9869-8e3a2a068927,ce180ebc-2b77-4b66-a04f-b9280305066e,basic,2025-09-03,,19
80ccd467-2f39-4ef4-bef4-82ae4bf8c028,60123fac-2928-435d-8e00-7ada562dff22,enterprise,2025-07-06,,199
aebc2985-e3b3-4e62-9032-10986a887004,f9941f4d-550d-4109-b9bf-9de02ffd3982,basic,2026-05-25,,19
292fc881-b97c-4ab1-85d0-2e5c32fcc10a,ec61b352-2991-4ed4-ac4a-9cd479d3455d,basic,2026-03-13,,19
3fd29d4f-7cbd-4892-89e0-cd89d7952765,3a570386-a852-4fb0-ba24-a20107fa5484,pro,2025-11-20,,49
cc2bb012-1335-431c-8159-1e32d038e39b,abf0a244-02af-4777-af23-37f7f1105c25,pro,2025-08-03,,49
b5c3b18a-065d-467e-a4bd-f487a48fd679,80b4d1fb-f9c5-4708-9f94-d8d9fa377747,basic,2025-07-03,,19
62192dab-1d8c-4128-a4ac-89ff64e62e28,ecd288da-31f0-44b9-b671-28a24ae7b7b4,enterprise,2025-10-28,,199
c893a21b-8852-4cc7-a7af-a44f36518c1a,650b9ced-6bd2-4b84-a0ff-c514d0f3b926,pro,2025-07-19,,49
36e1d056-190f-4d70-bee5-ec4782248403,b1082639-8aee-42bd-a996-f5b31511f24b,basic,2026-05-13,,19
05038110-34f7-4e68-8a57-af8a7250d5ef,9b8e9780-cf31-4ed8-8b8b-0696177d9cc8,enterprise,2025-12-11,,199
e7174b4a-7e43-4f23-ac04-4dc756ec9052,3397006d-b12c-45b0-8832-4a648fde1a11,pro,2026-06-04,,49
8b78bcf1-ccf7-49d8-baf6-069b5cc0e8ff,85d15997-8ac7-4886-9f3d-2e5fcd907c6f,basic,2026-02-07,,19
401473f0-fa35-46da-bf96-7196ab53f8fe,c89ce7e8-7a08-4fd0-8ab9-7e454c48d8f1,basic,2026-01-11,,19
7f80ad53-73fd-4747-a0eb-949948c56a21,43244df4-06f5-440f-b8fe-7e1b5be16a59,basic,2025-12-01,,19
7a0d9437-a682-4d04-b2cb-a69dfa2e1664,310924fd-8d15-409b-9a1e-834731073b4f,basic,2025-12-10,,19
98e6442e-1e17-4e06-86b5-f4399975de0c,e9489671-7f9f-4d9a-93b3-e6c8652a1bd2,pro,2026-01-20,,49
a740c28f-754d-4e5f-a4de-f0f7a3451a59,1e7d58f3-cc27-4670-a34c-ba07f5566494,pro,2025-11-22,,49
2e0c5f93-ae39-4083-86e9-df20bc0eb22f,0c0ae8a1-3c71-4b05-be74-7f622f825a46,enterprise,2025-07-09,2026-01-04,199
f7a2785f-aa21-4a1e-8962-70e1e1423e8b,55e753ac-fec8-41c8-bc76-eb8e1e6e26a0,enterprise,2026-02-05,2026-06-18,199
fd6cefe4-af62-49ae-adcd-a5aef58e56af,8f4ef476-3a30-4b1f-8b59-90107e2969c4,basic,2026-07-04,2026-12-27,19
279c1307-8821-45ee-a301-d642e0fff374,eedf648f-6046-4c3b-8c9a-0d05ceaf631c,basic,2026-06-10,,19
c73653e8-0429-49ee-95a5-9fdb6c366f28,232dbc9e-8188-430f-8077-cac007b0fd60,basic,2025-11-11,,19
c8030eb7-c320-4a47-ab3c-b19ed07ee7ee,b8702597-4bbf-4384-956d-d3c2ffebdc8f,basic,2026-02-03,,19
966e9fd6-220c-4d44-bf7e-c28e2759574d,c4323587-9184-4417-bdaa-b8b74892b897,basic,2026-05-29,,19
1ba29ee0-917d-4903-bfb9-d18fe8722a00,61bfea8d-57fc-4422-b44a-8ffa1bc11a68,enterprise,2026-01-05,,199
9bb531e9-11ce-4c24-9491-d57851ac0dc6,8917d503-595e-4f93-ac15-4bef6bdab0ed,basic,2026-05-11,,19
74b53e69-a8e2-494e-8290-b2f285c3cacf,de22bc60-540a-45e0-b1e1-a5f8f614f775,basic,2026-06-09,,19
77f3dcb5-b319-468a-a1f1-9946dd63b53e,f8d8a63f-2cbe-44a9-986b-6368d17ff86a,pro,2025-10-19,2026-04-08,49
24644a5c-1a1c-4595-876b-5c4cef2ed541,27572569-309c-4599-bd11-c22132276456,basic,2025-10-27,,19
7c605727-49af-48bc-9bf4-e3f1154a95be,6b89e5d7-fe8f-4b34-b624-a243d1143be2,pro,2026-06-21,,49
de40597a-7d90-4e26-a4f9-d79e5c3054b0,095695a7-520d-4766-9ddc-1b87d2d9b7d1,basic,2026-03-01,,19
67560f33-75d4-4e8c-a8cb-e6c83ec22dfe,47ad6f4b-44a1-4751-9d2c-c5d1f91b71a6,pro,2025-09-14,,49
729854b4-28b6-4c45-a51f-798b0e79a534,a723fd96-ba5f-430f-b9bf-a38465757677,basic,2025-09-01,2026-01-25,19
c1f157e0-f126-4291-9d06-2a10ed281b15,c4e5a77a-01da-40bd-bac4-6359edbe564b,enterprise,2025-10-08,,199
37b85311-4481-4702-aa22-2bd7381c46ab,505037a1-8fcc-4dad-a7eb-248ef450c1be,pro,2025-08-21,,49
a0a75b2b-9c59-4220-858f-05684ece29da,d983e907-57c6-454f-bb64-d9b8b13820e0,pro,2026-01-06,,49
1fb28bef-8e6a-4ab0-b89d-bf918220143d,a64dd3dd-de5f-406b-9f8d-2c597c6ff485,basic,2026-02-15,,19
bce67c24-7f6d-40c9-8866-6aa1c8c3cb59,572d3208-2840-4df8-b2b0-f9b625869660,basic,2026-05-19,,19
21ead20e-8284-4667-a141-1d6a0aa32bdf,9637faf3-03b4-48f9-b154-dfccef85d770,pro,2026-05-04,,49
bba65cf0-039c-4e6b-831c-6505b5253f39,25017f4d-f9a0-476a-9959-34c9554a33e1,pro,2026-02-02,,49
44919640-8bcd-4dd1-90b2-62d639da7537,a1c101f3-6060-43fb-aaea-bed36418940b,pro,2026-01-03,,49
d3fc0c2b-170f-4c39-b9f5-b0d8eae50978,78100c82-fd80-4eb1-8690-8050e048e1a3,basic,2025-09-08,,19
48e28c41-45d8-4522-8959-6271da4cd20a,f6a2d0c8-5b2d-4aa2-aa17-17fe711ee0f9,pro,2025-09-16,2025-12-18,49
54e7efff-cbfe-4382-ba54-0796ab4d2da0,402184b2-6751-4b42-be2a-6059f3b3d679,basic,2025-09-10,,19
1af7643f-21ed-4fd2-a1ec-60a501c5a038,63902590-ab0c-4bdd-84c5-f33bb69b8433,basic,2026-01-28,,19
e7ed3d45-b7af-41e3-88ef-9fc69d95a840,161261c9-aafa-4f27-ab8d-328a955a0bb7,basic,2026-02-07,,19
ecf0c301-ca69-4ecc-86ae-c8ccf7f4ccaf,6ddea654-6ee7-4692-9518-00ca9e0d7237,pro,2026-03-11,,49
5bf8a500-5df2-4c6c-b461-66e6798df6ca,94f722b8-941a-4182-bddb-b13294e07966,enterprise,2025-08-22,,199
b2453089-7a5b-4d7f-abc4-e1531b4ccd03,0527d38b-4849-4889-8f25-5f0cb0faf335,basic,2026-03-21,,19
39a5972d-8b51-41cf-a267-c0ddac423035,210e7133-50ac-43ac-8331-296d39c4c8b6,enterprise,2026-03-05,,199
84076b93-2a76-4c16-82b1-7307c79e316e,0e6ed341-af8b-4daa-93be-c4ac2094f430,pro,2025-12-07,2026-05-31,49
897d6de5-3205-434a-883a-44cd1f08af42,318a9a48-8aa6-4977-9a35-fd105e9f8633,enterprise,2025-09-07,,199
2512e964-58bc-400c-bc81-c488aea73859,73e136e2-d41c-456a-a43d-b99822ef5b18,basic,2026-04-22,,19
5af6d890-ba30-44d6-839c-4768bde29c3c,ceb4b663-43b2-4f09-9179-7f6f7c3c4107,basic,2025-07-22,,19
78eeb5e4-8fe9-4677-a3b0-498e35974e23,516847c3-99a7-4e7f-bc76-1cd92a4112f6,basic,2025-09-15,,19
ac036992-969b-4a05-bfb3-3a566b27bd4a,f19615f0-088b-44ea-bb73-33f889017ba3,basic,2026-01-15,,19
c4180841-c037-4f36-bdcf-3f5582f2b00d,efd4e335-fefd-4c19-903c-eba23737607c,basic,2026-01-02,,19
30882152-52b1-41c3-a671-644eb716682b,62dae965-8ed0-4a42-a649-789c9ed0f547,basic,2026-01-08,2026-04-23,19
a08f8eb8-1a44-40ff-81da-622975790aa4,ea5740d9-70eb-47ad-bba7-e3e018342925,basic,2026-05-12,,19
50a7179a-a9d7-4c85-a687-5535f941ce9d,4b04fff9-f9cb-4c76-ba51-2dd2fe5c6025,basic,2025-09-17,,19
8e4f388b-c510-40ef-8e60-cd5427f45971,6e118c53-082a-4f7e-bd90-ac2333f8be2f,basic,2025-12-21,2026-06-13,19
6b31a8be-2717-4ec5-b043-bef1cefdce84,4bbc90df-8724-4484-83e6-09b0aed82359,basic,2026-04-11,,19
f9fe955b-0764-4504-9f97-d5c86e0f71cb,879217a0-d5cc-4211-8d15-5057d8ecae12,enterprise,2025-10-28,,199
f019a541-a494-4a7a-a98c-dd7f644ddcdf,c47065ef-1450-47c2-b5e8-998f9dcc74b4,basic,2026-05-11,,19
9681f794-d644-4b21-add3-d5745affbd21,9d8c2001-b2ff-4aff-be58-f1e135894075,basic,2026-04-30,,19
c7dfa8b5-2e01-4a37-8cbf-b132b69a3192,5f62e873-6e8c-44b4-b651-72e2fb7586d5,pro,2026-03-11,,49
e1988f5c-0120-422d-8199-88dd7301b4aa,02cec222-6563-454c-8c17-4f97b0bf21a3,basic,2025-08-02,2026-01-21,19
5b56b784-7eb7-40e8-b14a-35ad401c0232,eab0fa71-5fbd-4da4-9818-383a9e10e2b3,basic,2025-11-07,,19
e8c613f3-d01a-47a8-8440-34c76b9d5659,8755451e-e39f-41aa-a407-a2128816ad90,enterprise,2025-11-30,,199
5f1808aa-7a66-4b80-8a62-0b420b2f0570,856fdbd9-75de-46f8-b263-296d53d60004,basic,2025-10-14,,19
cb6bd9e3-369d-4533-a11f-3c0e9715ae5e,5311d746-3568-4df8-991a-f66cfa1e6b35,basic,2026-04-15,,19
e6355e03-b411-4b9f-a6d9-12a6f1018826,82104010-8b5c-4c35-8fee-c76269af3319,basic,2026-03-14,,19
d4075e72-1f35-4f09-88e9-e1c2fcea1f38,987ef887-ebe2-4c59-9fb6-ce678c43a84c,pro,2026-01-20,,49
2dc2a414-945b-4196-a202-a438765089fc,f269f6f3-3bd4-43cb-9508-b0468ba61c3d,basic,2025-07-25,,19
718dd029-5299-4afa-b676-e00d26414ef6,dec1a8fe-4802-4828-9a2d-0ced0430da61,pro,2025-06-24,,49
aef40aa1-2984-42db-9b99-301cd4d15362,d35cfa22-f3ad-4f9e-9091-4ca69d5c9142,basic,2025-10-16,,19
0bf54a1a-722f-4759-9656-ea3affda45ac,144e8977-84a3-4e26-b474-42996a0a784a,enterprise,2025-09-16,,199
f7404e3b-e95a-42a9-a19f-87befe21d2c7,0446e17b-b181-4f70-baa4-cccfd6e1c2bb,basic,2025-06-17,,19
9b9f8978-7efe-4793-a42f-46d0303d9933,d0d39880-8edc-422f-8739-548f81c9c82b,basic,2026-04-26,,19
d45b9f1c-a7ad-4589-8ea8-9ea47da18bab,9f6d4a75-b31d-44ac-bea7-f14def0d1415,pro,2025-10-18,2026-04-09,49
8d81e778-2aa0-430e-96a0-b7c21e609244,5075c39a-eb75-4362-b484-c2cf259e1ced,basic,2026-04-13,,19
3619d110-295e-4cbf-8630-8faa71377dea,6a55a5af-6713-47b3-b6f7-6a87bf414091,basic,2025-12-29,,19
be38baca-3903-499c-8990-7f658629cba2,0d84b8fe-503b-49c5-a53e-17258fce20e2,basic,2025-09-03,,19
3f675cff-7b8a-4949-807c-aa4acc8d472d,aa6fc9cd-d04d-43ae-9ce1-b1f88d4f0713,basic,2025-08-31,2025-12-22,19
7cd1ae34-2dac-4ebb-a1c7-355bee306bce,a76d004c-ceeb-42c2-b926-26c2a1a9f058,enterprise,2026-03-28,,199
d4db9196-d84b-4ca6-b7fa-7a94490909a3,dcb7518d-9b52-45ee-9909-978e506c0258,pro,2026-04-03,,49
ea7b8bce-fc94-4de6-b299-074fd32d14e8,6f2b0cb0-4ee7-44a7-853c-b36230aa92c3,pro,2026-06-05,,49
2fa24b69-aacd-4326-aac0-12e36b037855,dfa9add4-e582-435e-a092-186c0f536322,enterprise,2025-08-01,,199
c98e16ce-9d7f-4849-8aff-446fb8c97482,1fa344e3-ecb6-47ff-9a4d-33427121ad67,pro,2026-01-04,,49
7773f4df-740e-4a1a-b138-f2d8d2f012ca,8cfb5cda-ad86-45bb-8c3d-3a675fd93b36,basic,2025-07-13,,19
d4628512-25a8-4e5b-950e-db70f68bc8bc,991ed0aa-eceb-4aef-8b64-1deb9c512c93,basic,2026-04-29,,19
1bb30fa3-1b9f-45f0-bd95-b86825c5eeaf,2eed2571-caa7-4abb-8167-4da7b100232c,basic,2025-09-08,2026-02-28,19
d5b85742-fb72-4edc-adbf-83a4596dccc0,4fa23d05-6704-4ee0-a08d-c6388f085e97,basic,2025-08-02,,19
3bf88077-758d-4ffe-aa2a-5a4ebbd9402e,2e2e6db8-0e04-40a6-8573-c32aef3cfbcb,basic,2026-06-01,,19
d7939146-08ba-45b0-9cba-8291d2ba216b,13890240-1d7a-400d-a360-54d2cb3b2b42,enterprise,2025-10-22,,199
b3898dad-54e5-403a-97f1-cde274e1090b,dc9d177d-6b4c-49dd-bc74-f4ea27292f78,basic,2026-03-03,,19
65fce3f2-b19a-4da3-8cad-effe07b8cc73,aeea2856-a5c2-4481-a827-4a12f800465c,basic,2026-03-23,,19
a3d12305-e7bc-491b-ae24-45abc436a30f,b53b460e-b6d7-4a33-ab9b-74f86ddb5482,basic,2026-04-30,,19
7aab88a8-f83f-4856-bd8a-99be9164cfcf,5101eb94-a96e-49a7-b5f5-1607e7e35a80,basic,2025-12-12,,19
3d7cc4b8-59be-462a-a754-a4297b0d5948,d39998dd-45d4-41fc-9269-5337af8676a4,basic,2026-04-10,,19
59873d55-909c-41c4-b3c0-a6a20e52685d,0f26cedc-0336-4d85-b050-38535a1ed40f,pro,2026-02-07,,49
36205892-1d42-49d5-b0a5-ad2c804b2c27,2549a9d9-40c0-41a3-ba62-ff9418d9d562,basic,2025-07-10,,19
0e21a93a-b2b2-4685-8ecd-f5f02034b8bb,fc855cba-78d1-4991-bcf5-bd9cbd1647d9,basic,2025-11-12,2026-04-02,19
2acf4704-c753-47bf-a3e6-68cf9a112d0b,10d63348-0732-4515-87fa-5b8884fae7df,enterprise,2025-11-07,,199
6f3b8f5e-593e-4e66-9902-e8d9add6635a,8de90f6c-b82e-4153-a4cc-d21faf788aff,enterprise,2026-05-07,,199
9be520ab-98a2-4456-9fb9-71fa25bc79f7,6e8d3281-4294-43dd-86fc-332a251396e0,basic,2025-09-12,,19
65dd778f-6d91-4111-b83f-094e82d314c1,4edafc37-cc43-4482-9998-1454d2b39917,basic,2025-08-23,,19
c9e3afb9-9b48-498e-a974-2c8229ee7c19,d40fc35d-9608-4aa1-86b0-29752845df49,basic,2026-01-23,2026-05-24,19
c12d14ac-5ea6-4b23-97c2-9d9f9017174f,d32a9a00-ad23-4e5e-8b6f-8fc381015283,basic,2026-06-13,,19
2caa0c14-678d-472d-ae1f-80cd3847262c,03919194-87ed-48be-bf73-9bf54f645925,basic,2025-11-30,,19
f295bc8f-86fa-476d-b18d-16acc2025226,0a5cbd70-8550-414f-8c87-eb24d8ae0ee7,enterprise,2025-12-24,,199
a67e3979-616a-44ab-99a3-1f478ef0e42e,ba1d26c8-2c9c-4ddb-9623-6e30719a7216,enterprise,2026-01-05,,199
3c323959-2c73-4be6-a105-c5362a1e2ab6,5b7c4031-6e66-4142-88e0-759a2f1883e5,basic,2026-05-24,,19
4f8638bd-3aa3-4786-bdf5-33fa55bdf90a,c9857882-4023-47d2-90b9-f9ba5cf5cfdb,pro,2025-08-07,,49
dbe7c6cc-eefb-45f9-ace2-8bc8649180bb,0e605986-998c-4569-a407-5edd5d65f409,basic,2026-02-07,,19
c330bfd9-053f-489c-b421-8dae99ebc1ef,7bb7341c-fdc0-46db-a5b2-dbb9fa0b55d8,pro,2025-10-27,,49
b84ceff8-1a18-4233-86a5-3ac612c971e2,a4564517-9018-41be-87e3-88d22554dfbe,basic,2025-12-12,,19
eeca3c23-6c4e-4fd1-8f57-b688cc0ebaeb,d465d4ef-7468-4908-bc03-32c57c1467dd,basic,2025-12-09,,19
a09c046e-d536-4201-8c1b-ad652c56ea72,7e27c7ee-63bb-4206-885d-a56bd89d2c3d,basic,2025-08-19,,19
0ac84a00-0084-439c-a3f4-087a3ce6bec7,31a41179-023d-41bb-b9cd-9185ad27a9f3,basic,2026-03-27,,19
50a70163-a500-4615-be11-9a2be8ed52d3,94a71dcf-f12a-4f19-88fa-a5eae659704d,pro,2025-08-25,,49
123c5b62-f983-43fb-a109-216d3fd6e92e,c4f1e408-51e7-4dd5-94a2-f03c3b6614d7,basic,2026-06-15,,19
3f311f28-b416-4b35-86f9-5dde42c7973c,80b5c60e-1557-45e4-a5ae-c3abc1635016,basic,2026-04-22,,19
c548cd07-0ac6-483c-9b72-7782c04a237a,71aed5b0-1499-44ad-80f0-80ea6fd8accc,basic,2025-08-17,,19
480d2eb2-33bf-4e31-ae14-93c25863dede,ac33a02c-de53-4cd9-8441-dbf0bf40f578,basic,2025-12-11,,19
c0950cb8-9a10-4d5f-9d1b-9e7df55ea8d0,3ef47f84-440c-4a13-ada4-26d4e31664a7,basic,2025-10-18,,19
4a43bea8-8cde-48c3-a6c2-7fc2ad52ab27,8682d6e6-3468-4661-9652-a3ad54b1b99a,pro,2026-01-31,,49
3165acb1-8da0-4c74-b889-2fbfae77889a,d8eb2c03-fd87-4a07-a39e-83fb0dc7fb1f,pro,2026-02-25,,49
9e009001-55fb-4f7f-9c1a-0eb68bb38334,d336c9a7-f8d6-4164-a84d-521208a33b23,basic,2025-09-27,,19
638b7f1b-775d-4289-9447-fab3f56656db,0661ede5-b7a7-4d60-90e0-efed64b643eb,basic,2025-08-03,2025-10-09,19
1be09194-8abb-4f22-9f76-116b4d3ab84c,91999c92-12fa-4032-a569-1189a11eee03,basic,2025-10-22,,19
40e353e4-c92c-432e-a65d-05651fa79b80,aede1fb3-c38b-404f-a80d-72cde1109c11,basic,2025-12-07,,19
624932bb-603c-4111-a0b5-bd49e8663239,fead9b96-33ca-46bf-a036-2ee719bc6f91,basic,2025-09-23,,19
333749f7-5878-4fe4-935e-40b49a7eb13d,b2e924d8-2a5e-476a-81fa-be940b5cd26e,pro,2026-04-25,,49
200d5293-dcbf-4ad2-8cb6-f5f787cad3dd,37b9beff-7989-4ff2-88d3-9bcc1e309934,basic,2025-07-18,2025-09-16,19
1e0d0cd6-697c-4c69-9f84-bc74a31ae222,2ee4a7f5-3091-4177-8ce0-8245367d27e4,basic,2026-04-12,,19
f12f187e-3f45-4675-91d6-7046bd8da270,1a98e0ff-0445-4491-aee4-3db67085f59e,basic,2025-06-21,,19
d452d508-f5ca-404f-8082-97947d47cd13,e93e2276-ccb0-466f-b9e6-bd4691b84a58,pro,2025-07-17,2025-11-26,49
292b0711-b42e-44fd-acc2-c0e09cd29e68,1aa4505f-6a89-460e-9519-c782233e1e00,basic,2026-01-30,,19
07c24b9d-04cd-4fea-b2d3-656085e4d277,dc0216a1-a597-4c56-80db-47efd8970057,basic,2025-11-01,,19
bb9d3bee-e437-4372-ad15-c4a7b4c17d43,1c4fc625-bfe6-46f0-bb71-67bd8616bfe5,basic,2026-04-30,,19
5790ecfa-a39c-4134-8e56-7e00f6b13333,95b718de-7ac2-4da3-bd3d-2d97af16a0ee,basic,2026-02-28,,19
f003e2c8-621c-402a-8f8f-d1d6ff0afb35,a7614ae7-7f08-4c7d-b360-bea7ff40a02a,enterprise,2026-01-21,,199
226e725f-e172-4bda-a939-4e048ca756ae,05103957-5372-441c-b88b-7564a64939eb,basic,2025-09-29,,19
32ddaada-e038-4343-b083-96ff11ef0118,791978c9-6a9f-4edc-b887-12a1cdda9556,basic,2026-01-16,,19
fd8fe6a7-9a78-4c7c-b830-dbb2d9eb657a,d4c544c3-3683-4bd7-994a-c3269afcbb91,basic,2026-04-30,,19
d5919c09-582d-4664-9a78-4f62ef573f2a,073c03f3-da05-4eb2-9953-88746b248a6e,basic,2026-01-23,,19
2c54921a-ce2f-4bf6-b1fa-344b20436055,cad778f5-b736-487b-bf3e-1e9a94e83a67,enterprise,2025-09-29,,199
b0eea15e-9a8b-411b-ab35-94941f4cdb9f,6b8ee52d-3e64-41b2-ad31-820d250341a0,enterprise,2026-04-20,,199
c566f865-9516-4914-9854-23e74b3837f4,1f5724d7-3432-4beb-bd32-6ed0ad4fb2eb,pro,2026-02-08,,49
fb2f8260-9cc8-4fca-a08c-1a0891df4a68,56e705c8-1a12-4664-9c85-57b9808dcccf,basic,2026-03-18,2026-04-17,19
0b156a11-ab3f-4d87-a0e1-a384292e5d1d,664c53a6-5bef-4c10-a158-b0af0dfe7758,basic,2026-01-18,,19
3714f660-4626-4987-8a12-26c66c667782,0d41e2a6-d7b3-46ac-ad24-ba4e66360fa5,pro,2026-04-12,,49
5ec5fb12-9497-4bc3-b710-2da161d22532,ea32accb-fbad-4c4b-a2a0-dc42adba8b62,basic,2026-04-27,,19
b8cc14c7-6f1a-4ede-a46d-9e46e67d0a1f,41af5551-9ca5-4838-af49-e2dff8f4b337,pro,2025-07-09,,49
aacb388a-85df-4009-80d8-bf19572e9ed1,b65aadc5-8eed-43ca-8e29-0c0ade24b696,basic,2025-10-15,2026-02-22,19
f3f4e999-9a29-4dab-bc2b-8422d5ca71db,9a60c01a-783e-48df-a313-d5ce7811be11,pro,2026-06-24,,49
dd073ba6-ecb0-44c6-9e02-afe8898cfa27,47425ced-16ef-41fb-b55d-477b7a3765bf,pro,2026-03-08,,49
a2a6cf1f-d0d5-4106-adbd-c3a00ad3363d,a1d20639-3075-414f-87c4-0c858e1f5f4d,pro,2025-07-24,,49
bf535eff-d231-46f7-ba6c-42157ee353fa,1523780a-e118-435d-bc73-a85cbb6e3230,basic,2026-01-10,,19
d7484b90-4bd6-4be7-ba8c-866dc66d17b2,d0b4b9bf-b0e9-4256-bf3f-6636fb2e5fe3,basic,2025-08-16,,19
32345ef7-0117-4c65-a831-10e202af5782,82c332ed-545d-40eb-baed-002f675e6ecf,basic,2026-03-31,,19
fb47a04f-bfc7-4764-8770-ed16885d3319,9bd7847b-9deb-4b2b-927e-6b287a9b1e44,basic,2025-10-17,,19
238b3991-7c72-4dcd-86f2-5c5b8f978f1d,cd8ddfdc-3a86-4303-930b-6d446259b52e,basic,2026-03-28,,19
4809d061-936b-4032-b59d-4a452e063527,f7bcec96-2ead-4544-8038-2ff3edafb3b6,enterprise,2025-08-01,,199
